"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"11","Normal/Others","WS/MP106/2023-2024/31436-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Majari, Vikas Khand Prabhat Pattan main Rajan Ahake ke ghar se Mithlesh Ke Ghar ki aur Cement Road nirman hetu atirikt rashi, Vidhan Sabha 129-Multai, District Betul","04-Oct-2023","100000","31-Dec-2023"
"12","Normal/Others","WS/MP106/2025-2026/185984-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Khapa, Gram Panchayat Banurkhapa, Vikaskhand Multai District Betul main Yogesh Buvade ke ghar se Pandhrikhapa ki aur 200 meter CC Road nirman.","24-Mar-2025","610000","02-Aug-2025"
"13","Normal/Others","WS/MP106/2025-2026/230397-Construction of public toilets and bathrooms","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram v Gram Panchayat Dabka, Vikaskhand Prabhatpattan ke gram Dabka main Dadaji Ashram ke pas sarvjanik Shouchalaya evam sanangrah nirman, Betul","30-Aug-2025","500000","07-Feb-2026"
"14","Normal/Others","WS/MP106/2023-2024/26208-Construction of boundary walls of existing public and community buildings","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram v Gram Panchayat Datora, Vikaskhand Prabhat Pattan, Tehsil Multai, District Betul (M.P.) Mokshdham main Boundary wall nirman ke liye, Vidhan Sabha 129-Multai, District Betul (Mention in letter no.3278 at column no.4)","25-Sep-2023","300000","31-Dec-2023"
"15","Normal/Others","WS/MP18284/2025-2026/179294-Construction of buildings for community cultural activities","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","construction work at gram panchayt rajapur vikaskhand  Prabhatpattan dist Betul","05-Mar-2025","300000","02-Apr-2025"
"16","Normal/Others","WS/MP18284/2025-2026/179298-Construction of buildings for community cultural activities","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Construction work At Gram panchayat Mangonakalan Prabhatpattan dist. Betul","05-Mar-2025","300000","02-Apr-2025"
"17","Normal/Others","WS/MP106/2025-2026/230395-Installing tube-wells and borewells","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram v Gram Panchayat Dabka, Vikaskhand Prabhatpattan ke gram Dabka main Dadaji Ashram ke pas Borewell khanan may Motor, pipe, Cable, Starter Sahit, Betul","30-Aug-2025","350000","07-Feb-2026"
"18","Normal/Others","WS/MP106/2025-2026/266658-Construction of community centers and community halls","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Prabhatpattan, janpad panchayat Prabhatpattan, Gram Prabhatpattan me sthit Santoshi Mata Mandir ke pas Samudayik Bhawan nirman, Betul","06-Feb-2026","200000","17-Mar-2026"
"19","Normal/Others","WS/MP106/2023-2024/1637-Construction of community centers and community halls","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Construction of community hall at gram Eklahara, gram Panchayat Hirdi, Block Prabhat Pattan, Tehsil Multai near Hanuman Mandir, Vidhansabha 129-Multai, District Betul M.P.","26-Jun-2023","1000000","31-Dec-2023"
"20","Normal/Others","WS/MP106/2023-2024/26205-Construction of community centers and community halls","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Hiwara, Gram Panchayat Kherwani, Vikaskhand Multai, District Betul (M.P.) main Teen Shed nirman Samudayik Bhavan ke liye, Vidhan Sabha 129-Multai, District Betul (Mention in letter no.3278 at column no.1)","25-Sep-2023","300000","31-Dec-2023"
"21","Normal/Others","WS/MP106/2023-2024/26207-Construction of community centers and community halls","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram v Gram Panchayat Sonora, Vikaskhand Multai, District Betul (M.P.) Mukhy marg ke pas Teen shed nirman samudayik Bhavan ke liye, Vidhan Sabha 129-Multai, District Betul (Mention in letter no.3278 at column no.3)","25-Sep-2023","300000","31-Dec-2023"
"22","Normal/Others","WS/MP106/2024-2025/145084-Construction of community centers and community halls","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Morand, Vikas Khand Prabhatpattan, District Betul main Gothan namak sthan par Samudayik Sanskratik Gatividhiyo ke liye bhawan, Vidhansabha 129-Multai (M.P.) Mention in letter no. 3771/24 at column no.1","01-Oct-2024","300000","21-Nov-2024"
"23","Normal/Others","WS/MP106/2024-2025/145085-Construction of community centers and community halls","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Balni, Vikas Khand Prabhatpattan, District Betul main gram Sawasan Pahadi namak sthan par Samudayik Sanskratik Gatividhiyo ke liye bhawan, Vidhansabha 129-Multai (M.P.) Mention in letter no. 3771/24 at column no.2","01-Oct-2024","300000","21-Nov-2024"
"24","Normal/Others","NA-Construction of additional rooms and halls in the existing public and community building","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Adhivakta Sangh Amla me Adhivaktaon ke baithne hetu kaksh nirman, Amla, Betul","20-Jun-2026","500000","NA"
"25","Normal/Others","NA-Development of playfields and sports grounds","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Abhibhashak Sangh Multai me Mahila adhivakta kaksh evam Shauchalay nirman, Tilak ward no.2, Tahsil Multai, Betul","17-Jan-2026","1500000","NA"
"26","Normal/Others","WS/MP106/2024-2025/112315-Lighting of public spaces","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Ahrolighat, Janpad panchayat Ater ke gram Ahrolighat main Vankhandeshwar mandir ke pas Highmust (street) light (Sarvjnik Shtano ki Roshni), Bhind (mention in letter no. 3510 at column no.1)","22-Feb-2024","248000","26-Jun-2024"
"27","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Construction Teenshed at Trimurti dham, Gram Panchayat Umri, Dist. Bhind, M.P.","04-Mar-2025","995000","NA"
"28","Normal/Others","WS/MP104/2025-2026/219138-Construction of community centers and community halls","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","community bhawan","16-Jul-2025","1000000","18-Nov-2025"
"29","Normal/Others","WS/MP106/2023-2024/114211-Installing hand pumps","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Ek nag Handpump khanan, Gram Panchayat Niwsai, Vikaskhand Ron main mata mandir ke pas harijan basti gadwari, District Bhind (mention in letter no. 3518 at column no.1)","24-Feb-2024","125000","14-Mar-2024"
"30","Normal/Others","WS/MP106/2023-2024/114214-Installing hand pumps","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Ek nag Handpump khanan, Gram Panchayat Niwsai, Vikaskhand Ron main Kachhi basti Nawabsingh ke ghar ke pas, District Bhind (mention in letter no. 3518 at column no.2)","24-Feb-2024","125000","14-Mar-2024"
"31","Normal/Others","NA-Installing hand pumps","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Ek Nag Handpump Khanan, Pushpa Devi Batham Ke ghar ke peeche, Krishna Colony, Chandrashekhar Azad Ward no.19, District Bhind (mention in letter no.4136 at column no.1)","21-Aug-2025","130000","NA"
"32","Normal/Others","NA-Installing hand pumps","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Ek Nag Handpump Khanan, Balendru Singh ke ghar ke pas ward no.12, Nagar Panchayat Raun, Mehdawan, District Bhind (mention in letter no.4136 at column no.2)","21-Aug-2025","130000","NA"
"33","Normal/Others","NA-Installing hand pumps","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Installing hand pumps at Harijan Basti Near Premshankar House ward 11 District Bhind Madhya Pradesh","14-Jan-2026","130000","NA"
"34","Normal/Others","WS/MP106/2023-2024/2362-Installing hand pumps","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","One Handpump installing at Gram panchyat Niwsai, Block Raon near Gaushala & infront of flour mill, District Bhind","05-Jul-2023","120000","07-Oct-2023"
"35","Normal/Others","WS/MP106/2023-2024/2363-Installing hand pumps","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","One Handpump installing at Gram panchyat Niwsai, Block Raon near Mata Temple, Hirde ka Pura, District Bhind","05-Jul-2023","120000","07-Oct-2023"
"36","Normal/Others","WS/MP106/2024-2025/112321-Construction of buildings for community cultural activities","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Ahrolighat, Janpad panchayat Ater ke gram Ahrolighat me Vankhandeshwar mandir ke pas Samudayik Saanskratik Gatividhiyon ke liye bhavan (Rangmanch), Bhind (mention in letter no. 3510 at column no.2)","22-Feb-2024","150000","26-Jun-2024"
"37","Normal/Others","WS/MP104/2025-2026/219140-Construction of boundary walls of existing public and community buildings","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","Construction of School Boundary wall","16-Jul-2025","1000000","18-Nov-2025"
"38","Normal/Others","WS/MP106/2024-2025/112323-Installing community drinking water plants","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Ahrolighat, Janpad panchayat Ater ke gram Ahrolighat ke Mukhya Chorahe par Samudayik payjal Sanyantra ki sthapna, Bhind (mention in letter no. 3510 at column no.3)","22-Feb-2024","100000","26-Jun-2024"
"39","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Banipur Road se Ramswaroop ke khet ke pas Khanba ki aor DevSingh ka Pura tak CC Road Nirman Kary, Bhind (Mention in letter no. 3066 at column no.1)","25-Jun-2023","250000","NA"
"40","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Jagdish ke khet se Yogendra ki baithak ki aur Dev singh ka pura me CC road Nirman, Vidhasabha 13-Gohad, District Bhind (letter no. 3066/23, Column no. 2)","25-Jun-2023","250000","NA"
"41","Normal/Others","WS/MP104/2025-2026/219141-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","CC and Drainage construction","16-Jul-2025","440000","18-Nov-2025"
"42","Normal/Others","WS/MP104/2025-2026/219139-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","CC and Drainage construction","16-Jul-2025","500000","18-Nov-2025"
"43","Normal/Others","WS/MP18284/2025-2026/239227-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Construction of CC Road at Gram panchayat Shyampura Dist Bhind","30-Sep-2025","500000","18-Feb-2026"
"44","Normal/Others","WS/MP107/2025-2026/147084-Providing garbage collection and disposal systems","Madhya Pradesh","CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","For providing Sewer Suction Machine in Municipality Chaurai Dist. Chhindwara","14-Oct-2024","1298000","21-May-2025"
"45","Normal/Others","WS/MP107/2025-2026/147085-Providing garbage collection and disposal systems","Madhya Pradesh","CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","For  Providing sewer suction Machine in Municipality Damua Dist.Chhindwara","14-Oct-2024","1298000","21-May-2025"
"46","Normal/Others","WS/MP107/2025-2026/147086-Providing garbage collection and disposal systems","Madhya Pradesh","CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","For Providing sewer suction machine in Municipality Parasia Dist. Chhindwara","14-Oct-2024","1298000","21-May-2025"
"47","Normal/Others","WS/MP107/2026-2027/289237-Construction of culverts and bridges","Madhya Pradesh","DAMOH(DISTRICT COLLECTOR DAMOH_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of Culvert in village Bhattadeva near the school","25-Jun-2026","1500000","04-Aug-2026"
"48","Normal/Others","WS/MP18284/2025-2026/259167-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","DAMOH(DISTRICT COLLECTOR DAMOH_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Construction of CC Road at Gram Sirsiya Gram Panchayat Motha Janpad panchayat Batiyagarh District Damoh","14-Jan-2026","500000","06-Mar-2026"
"49","Normal/Others","WS/MP18316/2025-2026/172492-Construction of culverts and bridges","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram leeli me kabit wala nale par rampal jakhad ke ghar ke pass puliya nirman","05-Feb-2025","500000","12-Feb-2026"
"50","Normal/Others","WS/MP18316/2025-2026/249427-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Ajnas mein higher secondary school ki aur CC road nirman","24-Nov-2025","500000","02-Feb-2026"
"51","Normal/Others","WS/MP18316/2025-2026/249428-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Tonkkalan mein hatbadi se khati mohalla mein CC road nirman","24-Nov-2025","1500000","21-Jan-2026"
"52","Normal/Others","WS/MP18316/2025-2026/249429-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gran Randhankhedi mein parmanand ke ghar ke samne CC road nirman","24-Nov-2025","500000","22-Jan-2026"
"53","Normal/Others","WS/MP18316/2024-2025/166086-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Umariya main Rajendra darbar ke ghar se bawadi tak CC road nirman","18-Jan-2025","995876","17-Mar-2025"
"54","Normal/Others","WS/MP103/2025-2026/209559-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","C.C Road  from Main Road Yatri Pratikshalay to Narayan Aradiya House in Harijan Mohalla in Gram TilyaKhedi  Gram Panchayat Bawalya Janpad panchayat Bagli District Dewas","22-Jun-2025","2400000","20-Aug-2025"
"55","Normal/Others","WS/MP103/2025-2026/176846-Purchase of mobile water tankers","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Providing GI Water Tanker Capacity 5500 Liter Tyre 900X16 in GP Datotar JP Dewas District Dewas","21-Feb-2025","160761","02-Apr-2025"
"56","Normal/Others","WS/MP103/2025-2026/176847-Purchase of mobile water tankers","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Providing GI Water Tanker Capacity 5500 Liter Tyre 900X16 in GP Sunwani Gopal JP Dewas District Dewas","21-Feb-2025","160761","02-Apr-2025"
"57","Normal/Others","WS/MP18316/2025-2026/176221-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Golaguthan me Lakhannath ke ghar se harizan mohalla ki aur CC road nirman","22-Feb-2025","500000","02-Apr-2025"
"58","Normal/Others","WS/MP103/2024-2025/139534-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","C.C ROAD From Shiv Mandir to Harijan Mohalle  Gram Panchayat khajuriya Bina janpad Panchayat Bagli Dewas","06-Sep-2024","1999342","21-Nov-2024"
"59","Normal/Others","WS/MP104/2025-2026/218154-Construction of boundary walls of existing public and community buildings","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","construction of boundary wall in higher secondary school premises","16-Jul-2025","1500000","11-Sep-2025"
"60","Normal/Others","NA-Purchase of books and periodicals for libraries/digitization of library books","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Abhibhashak Sangh Kannod, Nagar Panchayat Kannod, District Dewas ki Library hetu Books ki Khrid (Mention in letter no. 4025 at column no.2)","19-Apr-2025","25000","NA"
"61","Normal/Others","NA-Purchase of books and periodicals for libraries/digitization of library books","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Abhibhashak Sangh Bagli, District Dewas ki Library hetu Books ki Kharid (Mention in letter no.4026 at column no.2)","19-Apr-2025","25000","NA"
"62","Bar and Associations","NA-Construction of community centers and community halls","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Abhibhashak Sangh Kannod, Nagar Panchayat Kannod, District Dewas hetu Teen Shed nirman (Mention in letter no. 4025 at column no.1)","19-Apr-2025","75000","NA"
"63","Normal/Others","WS/MP104/2025-2026/225456-Construction of community centers and community halls","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","Community Hall Construction at Dokakui Village","06-Aug-2025","1500000","08-Jan-2026"
"64","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Abhibhashak Sangh Khategaon, Nagar Parishad Khategaon, District Dewas hetu Teen Shed nirman (mention in letter no.4024 at column no.1)","19-Apr-2025","75000","NA"
"65","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Abhibhashak Sangh Bagli, District Dewas main Teen Shed nirman (mention in letter no.4026 at column no.1)","19-Apr-2025","75000","NA"
"66","Normal/Others","WS/MP104/2025-2026/265828-Construction of additional rooms and halls in the existing public and community building","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","Construction of Kitchen and Toilets for Conmunity Halls, Dokakui","04-Feb-2026","1000000","16-Mar-2026"
"67","Normal/Others","WS/MP104/2025-2026/225457-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","Construction of Cowshed at Dokakui Village","06-Aug-2025","499574","06-Jan-2026"
"68","Bar and Associations","NA-Purchase Books for Library","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Abhibhashak Sangh Khategaon, Nagar Parishad Khategaon, District Dewas ki Library hetu Books ki Khrid (mention in letter no.4024 at column no.2)","19-Apr-2025","25000","NA"
"69","Normal/Others","WS/MP18297/2025-2026/253158-Street lights","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Shri Balyogi Umeshnath (2024-30) (2024-2030)","Elected MP","Gram panchayat multhan jp badnawar distt dhar me forlane se purani gram panchayat tak street light gram ke main chourahe per hai mask","10-Dec-2025","1000000","05-Mar-2026"
"70","Normal/Others","WS/MP106/2023-2024/31183-Construction of community centers and community halls","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Sisgaon, Janpad Panchayat Nisarpur ke gram Narmada Nagar main Samudayik / Manglik Bhawan nirman, Vidhansabha Kukshi, District Dhar","04-Oct-2023","500000","08-Jan-2024"
"71","Normal/Others","NA-Construction of community centers and community halls","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Construction of community hall at gram panchayat talwada janpad Nisarpur teh kukshi District Dhar","29-Jul-2026","500000","NA"
